,created_on,shipped_on,delivered_on,lat,long
18927,2020-09-11 11:08:11,2020-09-11 14:15:04,2020-09-16 15:46:00,0.0,0.0
18928,2020-09-11 11:08:13,2020-09-11 13:58:22,2020-09-15 11:08:00,42.3779272,-71.69606398747631
18929,2020-09-11 11:08:16,2020-09-11 13:53:48,2020-09-17 13:02:00,0.0,0.0
18930,2020-09-11 11:08:18,2020-09-11 13:38:33,2020-09-15 09:23:00,0.0,0.0
18931,2020-09-11 11:08:20,2020-09-11 14:56:44,2020-09-17 13:20:00,0.0,0.0
18932,2020-09-11 11:08:22,2020-09-11 19:50:35,2020-09-16 10:21:00,0.0,0.0
18933,2020-09-11 11:08:25,2020-09-11 15:03:01,2020-09-15 16:41:00,32.05970244897959,-81.08095351020408
18934,2020-09-11 11:08:29,2020-09-11 13:47:52,2020-09-17 13:38:00,31.81795885070489,-106.23802943148758
18935,2020-09-11 11:08:31,2020-09-11 15:12:18,2020-09-16 14:38:00,0.0,0.0
18936,2020-09-11 11:08:33,2020-09-11 16:16:21,2020-09-15 19:39:00,37.467457195414134,-122.26621806878799
18937,2020-09-11 11:08:36,2020-09-11 16:25:02,2020-09-16 11:05:00,0.0,0.0
18938,2020-09-11 11:08:39,2020-09-11 14:06:42,2020-09-16 14:24:00,39.85042522856883,-82.81088478877983
18939,2020-09-11 11:08:41,2020-09-11 16:17:14,2020-09-17 11:35:00,0.0,0.0
18940,2020-09-11 11:08:43,2020-09-11 14:48:23,2020-09-14 12:20:00,0.0,0.0
18941,2020-09-11 11:08:45,2020-09-11 13:57:55,2020-09-16 14:02:00,0.0,0.0
18942,2020-09-11 11:08:48,2020-09-11 14:25:25,2020-09-16 12:35:00,0.0,0.0
18943,2020-09-11 11:08:50,2020-09-11 15:20:39,2020-09-18 11:55:00,40.826671,-75.902729
18944,2020-09-11 11:08:52,2020-09-11 16:14:57,2020-09-15 17:34:00,33.842218959183676,-117.86343689795918
18945,2020-09-11 11:08:56,2020-09-11 14:15:50,2020-09-16 09:53:00,0.0,0.0
18946,2020-09-11 11:09:01,2020-09-11 13:56:40,2020-09-17 14:32:00,29.896637052149135,-95.4205695597672
18947,2020-09-11 11:09:06,2020-09-11 15:02:04,2020-09-16 12:19:00,0.0,0.0
18948,2020-09-11 11:09:08,2020-09-11 14:20:41,2020-09-16 16:34:00,0.0,0.0
18949,2020-09-11 11:09:11,2020-09-11 15:02:48,2020-09-17 11:26:00,47.7315137,-122.35350005166336
18950,2020-09-11 11:09:14,2020-09-11 15:12:08,2020-09-16 13:28:00,41.33484188672451,-73.07372792187171
18952,2020-09-11 11:09:20,2020-09-11 16:25:36,2020-09-15 14:46:00,34.29005188235294,-119.2955533382353
18954,2020-09-11 11:09:25,2020-09-11 15:00:09,2020-09-16 10:11:00,31.10370651020408,-97.33740869387755
18955,2020-09-11 11:09:28,2020-09-11 13:58:05,2020-09-15 15:38:00,45.8830376,-122.8390029
18956,2020-09-11 11:09:32,2020-09-11 14:39:46,2020-09-16 10:32:00,36.58159889795918,-79.40441763265306
18957,2020-09-11 11:09:34,2020-09-11 14:58:15,2020-09-16 15:43:00,0.0,0.0
18958,2020-09-11 11:09:37,2020-09-11 14:39:16,2020-09-16 13:52:00,30.422506,-97.73406657316018
18959,2020-09-11 11:09:41,2020-09-11 15:02:59,2020-09-16 10:53:00,32.61625,-96.773097
18960,2020-09-11 11:09:43,2020-09-11 21:12:33,2020-09-14 12:59:00,42.02031196539414,-88.14044905583589
18962,2020-09-11 11:09:48,2020-09-11 14:49:55,2020-09-16 14:32:00,0.0,0.0
18963,2020-09-11 11:09:50,2020-09-11 15:41:40,2020-09-15 07:07:00,0.0,0.0
18964,2020-09-11 11:09:52,2020-09-11 14:58:27,2020-09-17 09:35:00,39.62487811970384,-84.35405819966562
18965,2020-09-11 11:09:55,2020-09-11 15:44:07,2020-09-17 16:13:00,0.0,0.0
18966,2020-09-11 11:09:57,2020-09-11 16:38:49,2020-09-15 14:52:00,38.767962,-90.293825
18967,2020-09-11 11:09:59,2020-09-11 14:12:45,2020-09-17 10:08:00,0.0,0.0
18968,2020-09-11 11:10:04,2020-09-11 15:44:53,2020-09-16 11:43:00,0.0,0.0
18969,2020-09-11 11:10:06,2020-09-11 16:13:43,2020-09-15 15:40:00,33.6761535,-117.9905935
18971,2020-09-11 11:10:09,2020-09-11 16:50:19,2020-09-16 11:15:00,40.090481,-75.133512
18972,2020-09-11 11:10:12,2020-09-11 15:42:57,2020-09-17 15:15:00,28.00203893895508,-82.60392549821927
18973,2020-09-11 11:10:14,2020-09-11 15:40:35,2020-09-16 13:38:00,41.721279373538465,-72.67200577869126
18974,2020-09-11 11:10:16,2020-09-11 16:20:08,2020-09-16 14:07:00,42.51395667237295,-83.36387321910567
18975,2020-09-11 11:10:19,2020-09-11 14:13:56,2020-09-16 17:18:00,34.67350519834282,-118.10695244315244
18977,2020-09-11 11:10:23,2020-09-11 14:35:37,2020-09-16 15:32:00,42.18839825,-72.64787909777574
18978,2020-09-11 11:10:25,2020-09-11 16:27:14,2020-09-15 12:46:00,33.6039929,-117.8167369
18979,2020-09-11 11:10:27,2020-09-11 20:12:51,2020-09-17 13:37:00,39.72947455102041,-84.13821985714286
18980,2020-09-11 11:10:30,2020-09-11 15:45:34,2020-09-16 15:05:00,36.06671182787318,-83.88860069978836
18981,2020-09-11 11:10:34,2020-09-11 15:14:35,2020-09-16 10:44:00,0.0,0.0
18982,2020-09-11 11:10:36,2020-09-11 14:51:32,2020-09-14 10:19:00,42.0479173,-88.2459696
18983,2020-09-11 11:10:38,2020-09-11 14:59:13,2020-09-15 16:19:00,0.0,0.0
18985,2020-09-11 11:10:43,2020-09-11 21:14:33,2020-09-16 11:06:00,0.0,0.0
18986,2020-09-11 11:10:45,2020-09-11 15:49:16,2020-09-18 12:50:00,0.0,0.0
18987,2020-09-11 11:10:47,2020-09-11 15:18:02,2020-09-17 13:23:00,42.49503639142896,-83.61856025497413
18988,2020-09-11 11:10:50,2020-09-11 14:22:25,2020-09-14 14:47:00,0.0,0.0
18989,2020-09-11 11:10:52,2020-09-11 15:11:27,2020-09-15 13:19:00,38.8044590596094,-94.48578234746802
18990,2020-09-11 11:10:55,2020-09-11 15:09:40,2020-09-16 14:08:00,36.77136357955791,-119.85630041737762
18991,2020-09-11 11:10:58,2020-09-11 15:17:42,2020-09-16 16:58:00,42.7199471,-71.1468534042856
18993,2020-09-11 11:11:03,2020-09-11 21:04:55,2020-09-17 17:36:00,0.0,0.0
18995,2020-09-11 11:11:07,2020-09-11 15:09:06,2020-09-16 11:43:00,30.2513939,-98.8943544
18996,2020-09-11 11:11:09,2020-09-11 15:00:01,2020-09-16 14:01:00,39.17355995,-84.63160159215232
18997,2020-09-11 11:11:12,2020-09-11 19:29:37,2020-09-16 14:31:00,0.0,0.0
18998,2020-09-11 11:11:14,2020-09-11 16:42:45,2020-09-17 07:15:00,39.65752610204081,-89.3940804489796
18999,2020-09-11 11:11:16,2020-09-11 15:55:12,2020-09-16 12:23:00,40.18069427736961,-83.03420359704134
19000,2020-09-11 11:11:18,2020-09-11 16:12:59,2020-09-16 11:34:00,0.0,0.0
19001,2020-09-11 11:11:21,2020-09-11 14:24:24,2020-09-16 16:05:00,0.0,0.0
19002,2020-09-11 11:11:23,2020-09-11 14:33:51,2020-09-16 07:38:00,28.560795,-81.6267829
19003,2020-09-11 11:11:25,2020-09-11 13:58:35,2020-09-16 11:25:00,36.225830812774745,-86.8176528930065
19004,2020-09-11 11:11:28,2020-09-11 14:13:39,2020-09-15 14:12:00,0.0,0.0
19005,2020-09-11 11:11:30,2020-09-11 15:53:13,2020-09-17 15:53:00,0.0,0.0
19006,2020-09-11 11:11:33,2020-09-11 15:13:23,2020-09-15 16:34:00,32.58283044306994,-117.0881971187358
19007,2020-09-11 11:11:35,2020-09-11 21:09:52,2020-09-16 15:41:00,0.0,0.0
19008,2020-09-11 11:11:37,2020-09-11 15:02:58,2020-09-17 15:45:00,0.0,0.0
19010,2020-09-11 11:11:42,2020-09-11 15:21:08,2020-09-16 08:56:00,0.0,0.0
19011,2020-09-11 11:11:47,2020-09-11 14:05:04,2020-09-16 13:55:00,47.279613999999995,-122.31673255000001
19012,2020-09-11 11:11:49,2020-09-11 15:48:16,2020-09-17 12:38:00,0.0,0.0
19013,2020-09-11 11:11:51,2020-09-11 15:49:02,2020-09-16 12:05:00,40.084992,-82.8182928
19014,2020-09-11 11:11:53,2020-09-11 21:38:48,2020-09-15 13:05:00,38.7292346,-90.63193
19015,2020-09-11 11:11:57,2020-09-11 14:55:01,2020-09-16 11:31:00,0.0,0.0
19016,2020-09-11 11:11:59,2020-09-11 15:03:42,2020-09-17 15:50:00,42.574204869565214,-83.09213582608696
19017,2020-09-11 11:12:02,2020-09-11 15:58:55,2020-09-16 11:05:00,44.100187117891586,-123.1317856863753
19018,2020-09-11 11:12:04,2020-09-11 15:04:05,2020-09-17 13:13:00,35.893622451723324,-78.67509142638666
19019,2020-09-11 11:12:06,2020-09-11 15:03:26,2020-09-18 13:02:00,0.0,0.0
19020,2020-09-11 11:12:08,2020-09-11 14:44:55,2020-09-17 13:27:00,0.0,0.0
19021,2020-09-11 11:12:10,2020-09-11 13:59:37,2020-09-16 10:56:00,29.50542,-98.424921
19026,2020-09-11 11:12:23,2020-09-11 15:09:44,2020-09-16 14:45:00,40.044765146617074,-82.95866017336562
19027,2020-09-11 11:12:27,2020-09-11 15:05:42,2020-09-16 14:05:00,47.817545949999996,-122.35354693024524
19028,2020-09-11 11:12:29,2020-09-11 16:29:28,2020-09-16 12:26:00,35.11314120366976,-80.98550079871953
19029,2020-09-11 11:12:32,2020-09-11 14:42:08,2020-09-17 11:48:00,0.0,0.0
19030,2020-09-11 11:12:35,2020-09-11 16:29:53,2020-09-16 12:21:00,0.0,0.0
19031,2020-09-11 11:12:40,2020-09-11 15:22:57,2020-09-16 15:15:00,38.7397713,-90.4506158
19032,2020-09-11 11:12:43,2020-09-11 15:01:20,2020-09-17 09:33:00,0.0,0.0
19034,2020-09-11 11:12:48,2020-09-11 15:45:20,2020-09-16 16:06:00,34.435875249999995,-119.87709635161765
19035,2020-09-11 11:12:50,2020-09-11 16:54:32,2020-09-15 12:06:00,33.544574,-117.629622
19036,2020-09-11 11:12:53,2020-09-11 15:27:44,2020-09-14 12:43:00,42.383673529370945,-88.10082
19038,2020-09-11 11:12:57,2020-09-11 15:22:28,2020-09-17 10:52:00,36.0370241,-115.09831026927317
19039,2020-09-11 11:13:02,2020-09-11 14:12:02,2020-09-17 13:05:00,0.0,0.0
19040,2020-09-11 11:13:06,2020-09-11 13:54:37,2020-09-18 11:20:00,26.59637306122449,-80.11952997959185
19041,2020-09-11 11:13:09,2020-09-11 16:39:15,2020-09-16 12:20:00,47.66935440268456,-122.3711009932886
19042,2020-09-11 11:13:11,2020-09-11 14:34:23,2020-09-16 12:56:00,41.11717029545455,-78.76616972727273
19043,2020-09-11 11:13:14,2020-09-11 21:13:28,2020-09-15 12:56:00,0.0,0.0
19044,2020-09-11 11:13:16,2020-09-11 14:18:03,2020-09-14 18:25:00,0.0,0.0
19045,2020-09-11 11:13:19,2020-09-11 16:27:26,2020-09-17 11:03:00,43.63003060232481,-94.46257626443911
19046,2020-09-11 11:13:21,2020-09-11 15:26:07,2020-09-15 14:54:00,42.89383875757576,-85.69631816161616
19047,2020-09-11 11:13:23,2020-09-11 14:18:16,2020-09-18 14:46:00,0.0,0.0
19048,2020-09-11 11:13:26,2020-09-11 15:26:48,2020-09-16 14:08:00,0.0,0.0
19049,2020-09-11 11:13:28,2020-09-11 15:11:47,2020-09-17 14:11:00,27.980522773750796,-82.81284882114214
19051,2020-09-11 11:13:34,2020-09-11 17:11:19,2020-09-17 12:07:00,28.09145,-80.685337
19052,2020-09-11 11:13:36,2020-09-11 16:39:55,2020-09-15 15:34:00,34.26033908163265,-118.28862081632653
19053,2020-09-11 11:13:38,2020-09-11 14:59:39,2020-09-14 14:23:00,42.323776,-88.093895
19054,2020-09-11 11:13:41,2020-09-11 15:47:21,2020-09-16 13:53:00,0.0,0.0
19055,2020-09-11 11:13:43,2020-09-11 15:49:30,2020-09-16 10:46:00,40.1185604,-75.1898622
19056,2020-09-11 11:13:45,2020-09-11 15:27:02,2020-09-16 11:44:00,0.0,0.0
19057,2020-09-11 11:13:47,2020-09-11 15:16:21,2020-09-16 14:39:00,29.365767040816326,-98.60571053061224
19058,2020-09-11 11:13:50,2020-09-11 15:11:41,2020-09-17 11:45:00,35.750133,-86.895015
19059,2020-09-11 11:13:53,2020-09-11 14:59:07,2020-09-16 09:30:00,34.1352925,-117.2725877
19060,2020-09-11 11:13:55,2020-09-11 14:12:16,2020-09-14 12:57:00,41.939470799999995,-87.67396950150476
19061,2020-09-11 11:13:57,2020-09-11 15:46:14,2020-09-16 13:53:00,0.0,0.0
19062,2020-09-11 11:13:59,2020-09-11 16:37:19,2020-09-16 11:10:00,39.873366572631724,-82.82123337961755
19063,2020-09-11 11:14:02,2020-09-11 16:07:16,2020-09-17 14:17:00,32.970932427293924,-96.98954930886421
19064,2020-09-11 11:14:04,2020-09-11 14:44:52,2020-09-15 13:58:00,37.43915866934013,-121.89591389044837
19065,2020-09-11 11:14:06,2020-09-11 14:47:26,2020-09-16 13:58:00,0.0,0.0
19067,2020-09-11 11:14:11,2020-09-11 14:17:01,2020-09-15 14:00:00,37.99998783119044,-121.85382217439299
19068,2020-09-11 11:14:16,2020-09-11 15:48:26,2020-09-16 14:38:00,0.0,0.0
19069,2020-09-11 11:14:18,2020-09-11 14:01:01,2020-09-16 11:00:00,34.13458122448979,-118.00959246938775
19070,2020-09-11 11:14:21,2020-09-11 14:00:16,2020-09-15 11:41:00,33.9618509,-118.39424604299802
19071,2020-09-11 11:14:26,2020-09-11 14:11:30,2020-09-16 13:04:00,0.0,0.0
19073,2020-09-11 11:14:29,2020-09-11 15:12:01,2020-09-16 11:39:00,41.66354104081633,-91.52031316326531
19075,2020-09-11 11:14:36,2020-09-11 15:00:40,2020-09-17 17:36:00,0.0,0.0
19077,2020-09-11 11:14:40,2020-09-11 15:02:09,2020-09-17 13:16:00,0.0,0.0
19081,2020-09-11 11:14:50,2020-09-11 15:17:36,2020-09-15 16:20:00,0.0,0.0
19082,2020-09-11 11:14:52,2020-09-11 15:48:39,2020-09-16 14:58:00,0.0,0.0
19083,2020-09-11 11:14:54,2020-09-11 14:41:30,2020-09-16 09:59:00,29.31289142857143,-98.39078453061225
19084,2020-09-11 11:14:57,2020-09-11 15:02:18,2020-09-16 12:03:00,0.0,0.0
19085,2020-09-11 11:14:59,2020-09-11 19:35:07,2020-09-16 13:09:00,34.16967465306123,-119.23143346938775
19088,2020-09-11 11:15:06,2020-09-11 16:16:48,2020-09-15 12:20:00,38.7523882,-90.5951232
19089,2020-09-11 11:15:09,2020-09-11 16:04:13,2020-09-15 14:54:00,0.0,0.0
19091,2020-09-11 11:15:14,2020-09-14 20:57:06,2020-09-16 12:36:00,0.0,0.0
19093,2020-09-11 11:15:19,2020-09-11 14:11:11,2020-09-17 12:45:00,42.1817091,-83.3338904
19094,2020-09-11 11:15:21,2020-09-11 14:10:40,2020-09-16 12:08:00,40.69855554042137,-73.6906362217158
19095,2020-09-11 11:15:23,2020-09-11 16:05:41,2020-09-16 14:14:00,0.0,0.0
19096,2020-09-11 11:15:26,2020-09-11 15:04:04,2020-09-16 11:12:00,40.157019039358076,-89.35048332793536
19098,2020-09-11 11:15:30,2020-09-11 15:10:59,2020-09-17 17:44:00,42.735122269484975,-78.85094239330974
19099,2020-09-11 11:15:34,2020-09-11 14:00:29,2020-09-16 14:15:00,0.0,0.0
19100,2020-09-11 11:15:39,2020-09-11 16:28:51,2020-09-16 16:36:00,38.737678,-120.8286709
19101,2020-09-11 11:15:42,2020-09-11 19:33:09,2020-09-15 11:35:00,0.0,0.0
19102,2020-09-11 11:15:44,2020-09-12 18:55:06,2020-09-18 10:37:00,0.0,0.0
19103,2020-09-11 11:15:46,2020-09-11 17:11:44,2020-09-15 13:56:00,0.0,0.0
19104,2020-09-11 11:15:49,2020-09-11 15:20:48,2020-09-16 14:30:00,35.80598038117629,-78.88367597390895
19105,2020-09-11 11:15:52,2020-09-11 15:22:14,2020-09-16 09:26:00,40.380711,-79.99992
19106,2020-09-11 11:15:54,2020-09-11 16:06:29,2020-09-17 10:30:00,0.0,0.0
19109,2020-09-11 11:16:03,2020-09-11 14:35:51,2020-09-18 13:16:00,0.0,0.0
19110,2020-09-11 11:16:06,2020-09-11 16:23:19,2020-09-17 17:24:00,0.0,0.0
19111,2020-09-11 11:16:08,2020-09-11 16:03:47,2020-09-18 12:12:00,35.84605545189068,-84.03071081479439
19112,2020-09-11 11:16:10,2020-09-11 16:06:48,2020-09-16 11:52:00,39.929614666666666,-83.77176311111111
19113,2020-09-11 11:16:13,2020-09-11 16:22:05,2020-09-16 10:34:00,46.19464295328172,-118.98685676167958
19114,2020-09-11 11:16:16,2020-09-11 16:03:08,2020-09-15 14:58:00,48.961411579465654,-122.43120976179556
19115,2020-09-11 11:16:18,2020-09-11 21:39:01,2020-09-17 13:19:00,0.0,0.0
19116,2020-09-11 11:16:21,2020-09-11 14:47:54,2020-09-17 13:22:00,0.0,0.0
19117,2020-09-11 11:16:23,2020-09-11 15:52:14,2020-09-16 13:41:00,0.0,0.0
19118,2020-09-11 11:16:26,2020-09-11 14:36:35,2020-09-16 12:32:00,40.790746049999996,-73.54542553531286
19119,2020-09-11 11:16:28,2020-09-11 15:00:53,2020-09-16 11:35:00,0.0,0.0
19120,2020-09-11 11:16:31,2020-09-11 14:57:35,2020-09-16 15:24:00,0.0,0.0
19122,2020-09-11 11:16:39,2020-09-11 16:02:03,2020-09-16 15:53:00,0.0,0.0
19123,2020-09-11 11:16:41,2020-09-11 16:08:59,2020-09-15 13:59:00,42.8983722,-85.5273576
19125,2020-09-11 11:16:46,2020-09-11 14:52:52,2020-09-17 13:27:00,0.0,0.0
19128,2020-09-11 11:16:51,2020-09-11 14:12:29,2020-09-15 16:53:00,0.0,0.0
19129,2020-09-11 11:16:54,2020-09-11 16:18:30,2020-09-15 12:25:00,32.951625,-117.209972
19130,2020-09-11 11:16:56,2020-09-11 15:43:15,2020-09-17 16:03:00,37.67787146757361,-122.39394867234878
19131,2020-09-11 11:16:58,2020-09-11 15:18:51,2020-09-16 10:08:00,36.60758117043316,-121.65926263608205
19132,2020-09-11 11:17:01,2020-09-11 15:13:52,2020-09-16 12:24:00,0.0,0.0
19133,2020-09-11 11:17:03,2020-09-11 15:40:10,2020-09-16 16:27:00,0.0,0.0
19134,2020-09-11 11:17:05,2020-09-11 15:54:39,2020-09-17 11:56:00,0.0,0.0
19135,2020-09-11 11:17:08,2020-09-11 16:21:28,2020-09-17 12:06:00,0.0,0.0
19136,2020-09-11 11:17:10,2020-09-11 14:51:37,2020-09-17 12:59:00,41.40074365839787,-81.46855915884059
19137,2020-09-11 11:17:12,2020-09-11 14:40:40,2020-09-14 15:14:00,41.9098519,-87.7679375
19138,2020-09-11 11:17:15,2020-09-11 16:06:16,2020-09-17 12:08:00,0.0,0.0
19139,2020-09-11 11:17:19,2020-09-11 16:15:11,2020-09-17 10:20:00,0.0,0.0
19142,2020-09-11 11:17:29,2020-09-11 16:43:19,2020-09-16 12:49:00,32.729726,-117.081968
19143,2020-09-11 11:17:32,2020-09-11 17:09:37,2020-09-16 10:53:00,0.0,0.0
19144,2020-09-11 11:17:35,2020-09-11 14:48:05,2020-09-16 15:56:00,0.0,0.0
19145,2020-09-11 11:17:37,2020-09-11 17:01:05,2020-09-15 11:18:00,0.0,0.0
19146,2020-09-11 11:17:40,2020-09-11 15:22:00,2020-09-14 12:49:00,0.0,0.0
19147,2020-09-11 11:17:42,2020-09-11 16:44:18,2020-09-16 13:54:00,0.0,0.0
19148,2020-09-11 11:17:46,2020-09-11 15:25:21,2020-09-16 12:52:00,46.22504110079571,-119.26847174771568
19150,2020-09-11 11:17:53,2020-09-11 16:45:52,2020-09-15 12:47:00,42.52982595,-70.94703177962234
19152,2020-09-11 11:17:59,2020-09-11 15:28:56,2020-09-17 15:40:00,26.059464,-80.308768
19153,2020-09-11 11:18:01,2020-09-11 17:48:26,2020-09-17 13:08:00,0.0,0.0
19154,2020-09-11 11:18:04,2020-09-11 14:20:55,2020-09-16 14:15:00,33.08927885714286,-96.75116402040815
19155,2020-09-11 11:18:06,2020-09-11 16:51:46,2020-09-16 14:51:00,0.0,0.0
19156,2020-09-11 11:18:08,2020-09-11 15:12:46,2020-09-18 13:33:00,34.239144,-78.01836
19157,2020-09-11 11:18:11,2020-09-11 15:20:37,2020-09-16 14:20:00,35.94112542091801,-78.56751708301941
19158,2020-09-11 11:18:13,2020-09-11 16:17:39,2020-09-14 15:22:00,41.85361547898683,-87.79578074579203
19159,2020-09-11 11:18:16,2020-09-11 16:16:34,2020-09-16 11:37:00,40.05610548979592,-75.08251928571428
19160,2020-09-11 11:18:18,2020-09-11 16:38:06,2020-09-17 12:23:00,0.0,0.0
19161,2020-09-11 11:18:20,2020-09-11 16:50:04,2020-09-17 15:28:00,0.0,0.0
19162,2020-09-11 11:18:23,2020-09-11 15:46:34,2020-09-17 12:05:00,0.0,0.0
19163,2020-09-11 11:18:25,2020-09-11 16:01:35,2020-09-16 11:16:00,41.95132662324277,-72.54363900915419
19164,2020-09-11 11:18:28,2020-09-11 15:15:45,2020-09-16 12:25:00,29.891473714285716,-95.41453628571428
19165,2020-09-11 11:18:30,2020-09-11 15:25:41,2020-09-16 10:44:00,37.783043,-122.18844769410012
19166,2020-09-11 11:18:32,2020-09-11 15:12:30,2020-09-16 12:49:00,0.0,0.0
19168,2020-09-11 11:18:37,2020-09-11 17:21:34,2020-09-16 14:58:00,29.340723444444443,-95.02434671717171
19173,2020-09-11 11:18:51,2020-09-11 16:53:21,2020-09-16 12:30:00,0.0,0.0
19174,2020-09-11 11:18:54,2020-09-11 19:35:33,2020-09-16 11:20:00,33.029676,-96.872956
19175,2020-09-11 11:18:57,2020-09-11 16:00:33,2020-09-16 12:27:00,44.53786566977954,-122.89681171502427
19176,2020-09-11 11:19:00,2020-09-11 16:19:27,2020-09-16 11:50:00,0.0,0.0
19177,2020-09-11 11:19:02,2020-09-11 17:38:32,2020-09-17 13:48:00,29.799419129771508,-95.47124275982868
19178,2020-09-11 11:19:05,2020-09-11 15:52:59,2020-09-16 10:42:00,42.49326344831635,-92.46505603968865
19179,2020-09-11 11:19:07,2020-09-11 16:10:40,2020-09-16 18:08:00,39.74452838393187,-104.8882746649389
19180,2020-09-11 11:19:10,2020-09-11 16:05:51,2020-09-16 09:40:00,0.0,0.0
19182,2020-09-11 11:19:15,2020-09-11 15:11:15,2020-09-16 14:35:00,34.297112191748575,-118.49441877870981
19183,2020-09-11 11:19:17,2020-09-11 16:01:04,2020-09-15 13:47:00,0.0,0.0
19184,2020-09-11 11:19:19,2020-09-11 15:12:59,2020-09-16 13:05:00,0.0,0.0
19185,2020-09-11 11:19:21,2020-09-11 14:25:42,2020-09-15 10:47:00,42.2745893,-71.07625979638834
19186,2020-09-11 11:19:24,2020-09-11 16:53:54,2020-09-17 14:26:00,0.0,0.0
19187,2020-09-11 11:19:27,2020-09-11 13:57:19,2020-09-16 14:55:00,0.0,0.0
19188,2020-09-11 11:19:29,2020-09-11 16:13:58,2020-09-16 09:59:00,39.053324,-95.7069757
19189,2020-09-11 11:19:31,2020-09-11 15:49:46,2020-09-16 12:57:00,42.06541635,-72.66115002242083
19190,2020-09-11 11:19:34,2020-09-11 16:02:14,2020-09-18 13:33:00,0.0,0.0
19191,2020-09-11 11:19:38,2020-09-12 15:09:53,2020-09-18 10:29:00,0.0,0.0
19192,2020-09-11 11:19:41,2020-09-11 15:08:37,2020-09-15 11:07:00,33.61690851722062,-117.27684355892939
19193,2020-09-11 11:19:43,2020-09-11 18:37:39,2020-09-14 10:38:00,41.907060637618194,-88.76374073413429
19194,2020-09-11 11:19:46,2020-09-11 14:48:08,2020-09-16 10:30:00,43.51150867421974,-96.8047368435174
19195,2020-09-11 11:19:49,2020-09-11 16:30:04,2020-09-18 13:11:00,0.0,0.0
19196,2020-09-11 11:19:53,2020-09-11 19:59:29,2020-09-16 10:04:00,0.0,0.0
19198,2020-09-11 11:19:58,2020-09-11 14:53:06,2020-09-16 11:20:00,0.0,0.0
19199,2020-09-11 11:20:00,2020-09-11 16:30:22,2020-09-14 12:54:00,42.0134763,-87.6774236513084
19200,2020-09-11 11:20:02,2020-09-11 14:34:08,2020-09-16 16:29:00,28.969895517726602,-80.89399241760734
19201,2020-09-11 11:20:05,2020-09-11 16:51:33,2020-09-16 11:48:00,0.0,0.0
19202,2020-09-11 11:20:10,2020-09-11 16:04:28,2020-09-16 15:06:00,29.557029181532318,-95.11802848804346
19203,2020-09-11 11:20:12,2020-09-11 16:37:22,2020-09-16 17:37:00,37.7363868,-122.43204235411392
19204,2020-09-11 11:20:14,2020-09-11 16:09:39,2020-09-17 11:05:00,42.7052014,-73.086870865625
19205,2020-09-11 11:20:17,2020-09-11 16:52:16,2020-09-17 12:34:00,0.0,0.0
19206,2020-09-11 11:20:19,2020-09-11 16:09:23,2020-09-16 17:11:00,36.747775,-119.70270108374332
19207,2020-09-11 11:20:22,2020-09-11 16:50:34,2020-09-17 14:29:00,0.0,0.0
19208,2020-09-11 11:20:24,2020-09-11 16:10:30,2020-09-16 13:09:00,40.719314,-89.59023
19209,2020-09-11 11:20:27,2020-09-11 14:10:54,2020-09-17 11:22:00,0.0,0.0
19210,2020-09-11 11:20:29,2020-09-11 15:17:47,2020-09-15 17:42:00,35.2432370625,-120.67858443749999
19211,2020-09-11 11:20:32,2020-09-11 14:06:53,2020-09-16 12:26:00,41.230025688914395,-96.17432269167946
19212,2020-09-11 11:20:34,2020-09-11 16:21:03,2020-09-18 11:13:00,0.0,0.0
19213,2020-09-11 11:20:37,2020-09-11 14:06:24,2020-09-15 11:38:00,39.15876125,-84.50572256724611
19214,2020-09-11 11:20:39,2020-09-11 19:25:38,2020-09-16 14:55:00,0.0,0.0
19216,2020-09-11 11:20:49,2020-09-11 16:15:42,2020-09-16 14:11:00,29.498429326530612,-95.09859424489797
19218,2020-09-11 11:20:58,2020-09-12 14:54:12,2020-09-18 12:58:00,41.725092,-71.555428
19219,2020-09-11 11:21:01,2020-09-11 15:48:14,2020-09-17 12:21:00,0.0,0.0
19221,2020-09-11 11:21:06,2020-09-11 15:47:27,2020-09-16 15:50:00,0.0,0.0
19229,2020-09-11 11:25:45,2020-09-11 15:15:04,2020-09-17 13:09:00,0.0,0.0
19239,2020-09-11 11:52:01,2020-09-11 14:35:11,2020-09-18 12:38:00,43.124967,-75.322984
19247,2020-09-11 12:31:06,2020-09-12 14:57:19,2020-09-18 11:14:00,33.0867619,-96.6932575
19249,2020-09-11 12:32:43,2020-09-11 17:34:15,2020-09-16 11:05:00,0.0,0.0
19251,2020-09-11 12:34:30,2020-09-11 14:51:46,2020-09-14 17:58:00,41.90191808224237,-88.29554368429315
19252,2020-09-11 12:36:35,2020-09-11 15:07:59,2020-09-14 17:47:00,0.0,0.0
19253,2020-09-11 12:36:35,2020-09-11 15:08:01,2020-09-14 17:47:00,0.0,0.0
19254,2020-09-11 12:37:39,2020-09-11 16:21:51,2020-09-15 17:21:00,0.0,0.0
19255,2020-09-11 12:38:07,2020-09-11 15:27:13,2020-09-18 13:14:00,0.0,0.0
19256,2020-09-11 12:40:15,2020-09-11 15:25:33,2020-09-16 17:05:00,0.0,0.0
19257,2020-09-11 12:40:18,2020-09-11 16:22:54,2020-09-17 11:55:00,0.0,0.0
19258,2020-09-11 12:40:32,2020-09-15 14:47:54,2020-09-18 13:06:00,0.0,0.0
